Unnamed: 0,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,appids,sentiment
200,116344178,english,"You probably know if you'll dig this within the first five seconds of seeing it.  It's pretty much an art game, it deliberately ranges from the ineffectual and mundane to the outright frustrating and existentially painful (e.g. there's a Sisyphus room), and people will call it a ""walking simulator,"" even though that's only one dome out of many, and it actually simulates many other bodily functions.  On one level it's a series of deliberately boring rooms.  On another it's the total opposite.  Also, the way you slowly devolve from a perfect circular being to a crying, chain smoking, inappropriately clapping emotional mess who voluntarily reeks of feces over the course of your pill bender is frankly hilarious.

This is going right up there with Everything as one of my new favorite trip toys.",2022-06-01 18:19:23,2022-06-01 18:21:08,True,5,0,0.5597484707832336,0,True,False,False,76561198262010371,266,25,105,0,105,1654106932,1206090,positive
201,116376882,english,"It's actually boring, but somehow I found pleasure in it",2022-06-02 13:29:37,2022-06-02 13:29:37,True,4,0,0.5454545617103576,0,True,False,False,76561198037612239,152,2,58,0,40,1654533914,1206090,positive
202,116299077,english,"Bore Dome is one of a kind - it's a gonzo, emotional artistic experience which is unlike anything else I've played. It's imperfections just make the game all the more perfect, I have never laughed so much playing a game, it is both an experiment of exploring human emotion and equally a toy box where I can create beautifully funny screenshots. Rarely do we get to play something which is such a singular vision from its creators in making what they wanted to make and that is special.

It's not boring... it's BORE DOME!",2022-05-31 18:26:56,2022-05-31 18:26:56,True,4,0,0.5454545617103576,0,True,False,False,76561198028983215,83,2,30,0,30,1654021224,1206090,positive
203,116379276,english,I am glad this video game exists.,2022-06-02 14:34:32,2022-06-02 14:34:32,True,3,0,0.5286195278167723,0,True,False,False,76561198060856779,26,2,238,0,112,1654873980,1206090,positive
204,117254092,english,"Despite the advertised product, I have to say that I wasn't bored even once throughout the whole experience.
False advertising? Hopefully the creators can make a more boring dome in the future.",2022-06-19 19:22:55,2022-06-19 19:22:55,True,1,0,0.5238095521926879,0,True,False,False,76561198079513057,380,14,96,96,96,1655666205,1206090,positive
205,116893563,english,revel in the mediocre reality you deserve,2022-06-12 22:45:46,2022-06-12 22:45:46,True,2,0,0.5238095521926879,0,True,False,False,76561198001558786,1530,99,129,129,31,1655238716,1206090,positive
206,116399512,english,"A great interactive space to mess around and put yourself in unhinged situations. The spectator camera mode is perfect, I spent a lot of time just staring directly into the camera and grabbing at whatever was in the room and that was a blast! Want to watch a guy dance his heart out and rudely disrupt him by crying and clapping? You can do that! A fun game to play on stream or with some friends! The art is rad, this game is rad. Every game maker should take notes and include a sniff feature; I don't know how we have gone this long with out one. I'd love to see what Goblin Rage has in store next.",2022-06-02 23:32:39,2022-06-02 23:32:39,True,3,0,0.5238095521926879,0,True,False,False,76561198346283430,57,1,77,0,77,1653956491,1206090,positive
207,116342779,english,hmmm,2022-06-01 17:43:03,2022-06-01 17:43:03,True,3,1,0.5238095521926879,0,True,False,False,76561198872179315,121,16,68,0,68,1654105337,1206090,positive
208,116299680,english,"Interesting game that ironically doesn't give you much time to be bored. At times hilarious. At times unsettling. Worth a playthrough.

Here's my no-commentary playthrough: https://www.youtube.com/watch?v=BMvxYFCFrv0",2022-05-31 18:41:49,2022-05-31 18:41:49,True,3,0,0.5238095521926879,0,True,False,False,76561197980769428,253,18,99,0,99,1654018222,1206090,positive
219,117443910,english,"Rogue Legacy 1 is a very good game.
Rogue Legacy 2 is a game so good that it makes the first one look like shit.

just play it",2022-06-23 05:57:34,2022-06-23 05:57:34,True,2,0,0.5445920228958129,0,True,False,False,76561198109193319,285,7,6393,1221,6393,1655963702,1253920,positive
220,117464925,english,"Rogue Legacy 2 is one of those rare sequels where the developers took everything about the original that made it work and just improved on all those aspects while funneling more and more new ideas to make Rogue Legacy feel fresh and modern again. This is a much bigger and bolder game than its predecessor with a larger world, Metroidvania elements, and far more complex roguelike and RPG mechanics meant to add as much depth as possible to every run, and it is all the better for it. Unlike the original, every character has their unique move set and weapon attributed to their class instead of just stat changeups in the original, this change removes so much monotony that could be found in the mid-game of Rogue Legacy and replaced it with a far higher skill ceiling where every run will you feel as though you accomplished at least one thing. The controls are also far tighter with the Sun Tower area showing off how great the platforming is with some small additions to every hero's move set. Rogue Legacy 2 is an excellent game and one I will find myself revisiting again and again, it was amazing to watch this game develop from the Drifting Lands update to 1.0 and I can’t wait for whatever game these developers make next.",2022-06-23 16:18:21,2022-06-23 16:18:21,True,1,0,0.526627242565155,0,True,False,False,76561198989051349,492,407,2565,0,2565,1652057439,1253920,positive
221,117441447,english,"Great fun! The exploration element is fun and the combat is very tight and satisfying. 
There is great replay value and variety with 15 different characters to master, and for the most part they are well-balanced that I have been able to beat bosses with a variety of characters.

The rogue-like angle of the game is fun with multiple ways to improve your next run (character levels, buying gear, equipping runes, buying stats, etc.) there are always ways you can be improving for your upcoming runs.There are also some accessibility options (""House Rules"") which can make the game easier if you find that certain bosses or areas become to daunting.

I didn't get too immersed in the story, but there seems to be deep lore and backstory to uncover surrounding the castle, the bosses, and NPCs.
Overall a fantastic game and highly recommended!",2022-06-23 04:26:39,2022-06-23 04:30:16,True,1,0,0.5238095521926879,0,True,False,False,76561199048980074,49,4,8502,0,8502,1653334889,1253920,positive
222,116005027,english,"[h1]How Susie Met Floor[/h1]

https://steamcommunity.com/sharedfiles/filedetails/?id=2812564745

	Whether by fate or chance, my huge family tree includes an impressive quantity of Lady Susies. Somehow, they always manage to progress our multi-generational quest more than any other nameholder. You see, everyone in our family knows that they’re headed for a violent, early end - and they do it anyway. Our legacy is blood - although the ever-shifting maze repopulates with every death we incur, we press on, discovering new areas and killing the boss in each of them. Our legacy is gold, too, allowing our offspring to develop new wings to our castle, buy and upgrade gear and runes before they, in turn, hop towards the dungeon’s entrance for one last descent…
	Rogue Legacy 2 is the sequel to Cellar Door Games’ 2013 roguelike indie gem, visually upgraded while maintaining the specific appeal of the original: a 2D romp in which you have to make situational use of your dashes, double jumps, spin kicks and class abilities until you master the knowledge and reflexes required to clear areas and finish the game.
 
	The controls are tight and responsive - and you’ll be happy that is the case, as you’ll have plenty of opportunities to practice your platforming skills. Aside from the usual dodging and dancing around projectiles, most of the game’s runes are locked behind challenges requiring you to achieve certain feats in order to loot chests that melt if you fail. I highly recommend using a controller for Rogue Legacy 2, as the alternative use of abilities makes great use of the triggers while the aiming-oriented classes feel natural to control using two joysticks, giving off strong run-and-gun vibes when playing the Gunslinger, specifically.
Speaking of classes, you’ll have plenty of styles to explore: your characters can have one of fifteen different “professions” (with unlockable alternates you can unlock with souls, a currency that drops from bosses). Although they all fall under three major categories (melee, ranged or caster) there are significant playstyle differences between them: the Chef, for example, can return most projectiles in a volley with his pan and his self-healing class ability ensures a lot more resilience while exploring - as opposed to the Boxer, for example, who despite also being a melee warrior has a much more rushdown-oriented playstyle, increasing his damage as he achieves a higher combo counter. 
   

[h1]A World of Pain[/h1]

https://steamcommunity.com/sharedfiles/filedetails/?id=2812564349

The underground dungeon you have to explore is randomized with every death, but retains a general sprawl of six different areas, each with their own boss and thematic enemies. Traps, resolve management, “fatal” artifacts, spikes, enemies will kill you over and over again, but there’s a clear sense of progress and a drive to not repeat mistakes that keeps you going forward. There’s enough mechanical depth and variety to keep you going for a lot longer than the thin-paper plot and scarce worldbuilding. The art direction is consistent and makes great use of tones to convey mood in every area: from the horizontal, side-scrolling sprints through Axis Mundi (the second area) to the tight vertical platforming of the Sun Tower, there’s a lot of memorable moments empowered by the craft and sweat of the artists who conceived this world.
	By the time you’ve cleared your first playthrough, the game will seem fairly easy - whether because you have quick reflexes and a good grasp on how to avoid damage, or because you’ve dumped literal tonnes of gold, ore and aether into your castle wings, runes and gear. No matter - in true roguelike fashion, New Game+ includes a plethora of handicaps you can activate, a Prime mode for every boss (an improved version of them), which you have to finish numerous times in order to reach the game’s “true” ending, and no matter how much you upgrade at one point you’ll simply have to learn the actual dance.

	https://steamcommunity.com/sharedfiles/filedetails/?id=2812564527

	An aspect that often defines a roguelike’s life expectancy is how grind-oriented it is, and Rogue Legacy lets you take a pretty relaxed approach to it. There are bottlenecks, of course, but most of them are simply skillchecks. Sure, you can spend an hour or two doing gold runs and filling up your coffers before you engage the same boss with more damage, mana and a larger health pool, but you’ll probably be faster just trying out the bossfight until you can do it perfectly. I never felt like I was being held back by raw values as much as I was incorrectly using the screen space and abilities to avoid incoming damage, which is what boss fights are all about. In that regard, you can avoid grinding altogether if you’re quick and fast learning enough.
	The colorful, cartoonish graphics and genre-savvy music and sounds are exactly as shown on the cover - a modern, less pixelated facelift applied to the style and vibe of the original title. The design is clear and projectile types are often color-coded, while enemy types directly reference the designs of skeletons and floating mages I oddly remember from playing the first game almost eight years ago. 
	Rogue Legacy 2’s strength is its gameplay. It’s fun whether tackled in small or big sessions and while its sense of novelty will wear out quickly, you’ll find yourself playing long after that, fueled by its engaging platforming elements and fast-paced combat. It’s admirable how balanced and fine-tuned the game is - almost as if it knows when to spike up the difficulty in order to motivate you - and it allows a soft sliding difficult scale through its House Rules feature, a customizable difficulty panel ensuring that even newcomers to the genre can see the adventure through. 

[quote]Follow our Curator page, [url=https://store.steampowered.com/curator/41449676/] Summit Reviews [/url] , to see more high-quality reviews regularly.[/quote]",2022-05-25 19:43:48,2022-05-25 19:46:35,True,30,2,0.7391619682312011,3,False,False,False,76561197994624438,576,23,3567,250,2405,1655750988,1253920,positive
